action,left_source_id,right_source_id,canonical_station_id,reason,verified_by,verified_at
REVIEW,IC-I1-124,IC-I2-221,,"잠정 병합(역명 일치 ""인천시청"", 지역 SEOUL_METRO) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,IC-I1-130,KR-K1-K265,,"잠정 병합(역명 일치 ""원인재"", 지역 SEOUL_METRO) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,IC-I2-218,KR-1-156,,"잠정 병합(역명 일치 ""주안"", 지역 SEOUL_METRO) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,KR-1-111,UL-U1-0111,,"잠정 병합(역명 일치 ""회룡"", 지역 SEOUL_METRO) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,KR-1-113,S1-7-710,,"잠정 병합(역명 일치 ""도봉산"", 지역 SEOUL_METRO) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,KR-1-116,S1-4-412,,"잠정 병합(역명 일치 ""창동"", 지역 SEOUL_METRO) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,KR-1-119,KR-K2-119,,"잠정 병합(역명 일치 ""광운대"", 지역 SEOUL_METRO) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,KR-1-120,S1-6-2645,,"잠정 병합(역명 일치 ""석계"", 지역 SEOUL_METRO) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,KR-1-123,KR-K2-K118,,"잠정 병합(역명 일치 ""회기"", 지역 SEOUL_METRO) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,KR-1-123,KR-K4-K118,,"잠정 병합(역명 일치 ""회기"", 지역 SEOUL_METRO) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,KR-K2-K118,KR-K4-K118,,"잠정 병합(역명 일치 ""회기"", 지역 SEOUL_METRO) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,KR-1-135,KR-K4-K110,,"잠정 병합(역명 일치 ""용산"", 지역 SEOUL_METRO) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-호남선-KTX-S062,GL-전라선-KTX-S062,,"잠정 병합(역명 일치 ""용산"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG04-S131,MG-MG05-S131,,"잠정 병합(역명 일치 ""용산"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG04-S131,MG-MG06-S131,,"잠정 병합(역명 일치 ""용산"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG04-S131,MG-MG07-S131,,"잠정 병합(역명 일치 ""용산"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG04-S131,ITX-IS03-S131,,"잠정 병합(역명 일치 ""용산"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG04-S131,ITX-IS04-S131,,"잠정 병합(역명 일치 ""용산"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG04-S131,ITX-IS05-S131,,"잠정 병합(역명 일치 ""용산"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG05-S131,MG-MG06-S131,,"잠정 병합(역명 일치 ""용산"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG05-S131,MG-MG07-S131,,"잠정 병합(역명 일치 ""용산"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG05-S131,ITX-IS03-S131,,"잠정 병합(역명 일치 ""용산"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG05-S131,ITX-IS04-S131,,"잠정 병합(역명 일치 ""용산"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG05-S131,ITX-IS05-S131,,"잠정 병합(역명 일치 ""용산"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG06-S131,MG-MG07-S131,,"잠정 병합(역명 일치 ""용산"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG06-S131,ITX-IS03-S131,,"잠정 병합(역명 일치 ""용산"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG06-S131,ITX-IS04-S131,,"잠정 병합(역명 일치 ""용산"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG06-S131,ITX-IS05-S131,,"잠정 병합(역명 일치 ""용산"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG07-S131,ITX-IS03-S131,,"잠정 병합(역명 일치 ""용산"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG07-S131,ITX-IS04-S131,,"잠정 병합(역명 일치 ""용산"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG07-S131,ITX-IS05-S131,,"잠정 병합(역명 일치 ""용산"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,ITX-IS03-S131,ITX-IS04-S131,,"잠정 병합(역명 일치 ""용산"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,ITX-IS03-S131,ITX-IS05-S131,,"잠정 병합(역명 일치 ""용산"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,ITX-IS04-S131,ITX-IS05-S131,,"잠정 병합(역명 일치 ""용산"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,KR-1-136,S9-9-917,,"잠정 병합(역명 일치 ""노량진"", 지역 SEOUL_METRO) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,KR-1-137,SL-L1-S402,,"잠정 병합(역명 일치 ""대방"", 지역 SEOUL_METRO) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,KR-1-138,S1-5-525,,"잠정 병합(역명 일치 ""신길"", 지역 SEOUL_METRO) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S058,GL-호남선-KTX-S058,,"잠정 병합(역명 일치 ""영등포"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-경부선-KTX-S058,GL-전라선-KTX-S058,,"잠정 병합(역명 일치 ""영등포"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,GL-호남선-KTX-S058,GL-전라선-KTX-S058,,"잠정 병합(역명 일치 ""영등포"", 지역 KTX) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG03-S111,MG-MG04-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG03-S111,MG-MG05-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG03-S111,MG-MG06-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG03-S111,MG-MG07-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG03-S111,MG-MG20-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG03-S111,ITX-IS01-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG03-S111,ITX-IS02-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG03-S111,ITX-IS03-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG03-S111,ITX-IS04-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG03-S111,ITX-IS05-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG04-S111,MG-MG05-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG04-S111,MG-MG06-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG04-S111,MG-MG07-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG04-S111,MG-MG20-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG04-S111,ITX-IS01-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG04-S111,ITX-IS02-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG04-S111,ITX-IS03-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG04-S111,ITX-IS04-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG04-S111,ITX-IS05-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG05-S111,MG-MG06-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG05-S111,MG-MG07-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG05-S111,MG-MG20-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG05-S111,ITX-IS01-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG05-S111,ITX-IS02-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG05-S111,ITX-IS03-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG05-S111,ITX-IS04-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG05-S111,ITX-IS05-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG06-S111,MG-MG07-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG06-S111,MG-MG20-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG06-S111,ITX-IS01-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG06-S111,ITX-IS02-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG06-S111,ITX-IS03-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG06-S111,ITX-IS04-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG06-S111,ITX-IS05-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG07-S111,MG-MG20-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG07-S111,ITX-IS01-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG07-S111,ITX-IS02-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG07-S111,ITX-IS03-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG07-S111,ITX-IS04-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG07-S111,ITX-IS05-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG20-S111,ITX-IS01-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG20-S111,ITX-IS02-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG20-S111,ITX-IS03-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG20-S111,ITX-IS04-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,MG-MG20-S111,ITX-IS05-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,ITX-IS01-S111,ITX-IS02-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,ITX-IS01-S111,ITX-IS03-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
REVIEW,ITX-IS01-S111,ITX-IS04-S111,,"잠정 병합(역명 일치 ""영등포"", 지역 MUGUNGHWA) — 좌표 정보가 한쪽 또는 양쪽에 없고 공식 환승 관계도 확인되지 않음 — 수동 검수 필요",,
